price,price_per_sqft,area,bedrooms,floor_number,is_floor_availabe,area_type,is_area_type_availabe,property_age,is_property_age_availabe,bathroom,property_type,locality
4.06,39076,1039,3,higher_floor,1,Not Specified,0,new_property,1,3,flat,Vashi
3.5,39772,880,3,middle_floor,1,Carpet Area,1,new_property,1,3,flat,Vashi
5.8,29116,1992,4,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Vashi
2.75,16176,1700,3,higher_floor,1,Not Specified,0,moderately_new,1,3,flat,Vashi
9.85,21624,4555,4,higher_floor,1,Not Specified,0,new_property,1,4,flat,Vashi
5.33,21772,2448,3,higher_floor,1,Not Specified,0,new_property,1,3,flat,Vashi
2.5,18882,1324,2,higher_floor,1,Not Specified,0,new_property,1,2,flat,Vashi
4.45,41127,1082,3,higher_floor,1,Not Specified,0,new_property,1,3,flat,Vashi
7.75,25833,3000,6,middle_floor,1,Not Specified,0,moderately_new,1,6,flat,Vashi
2.7,32142,840,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Sector 2 Vashi
2.25,15517,1450,2,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Sector 9 Vashi
2.25,34937,644,2,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Vashi
7.52,19634,3830,5,higher_floor,1,Not Specified,0,new_property,1,5,flat,Vashi
6.28,18858,3330,5,higher_floor,1,Not Specified,0,new_property,1,5,flat,Vashi
5.25,19589,2680,4,middle_floor,1,Not Specified,0,new_property,1,4,flat,Vashi
8.5,28333,3000,5,middle_floor,1,Not Specified,0,moderately_new,1,5,flat,Sector 14 Vashi
3.94,17500,2250,3,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Sector 6 Vashi
3.61,17500,2062,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 6 Vashi
3.1,17500,1770,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 6 Vashi
2.65,29842,1510,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 6 Vashi
17,46754,2500,4,higher_floor,1,Super Built-up Area,1,moderately_new,1,4,flat,Sector 12 Vashi
4.82,18000,2680,5,higher_floor,1,Built-up Area,1,new_property,1,3,flat,Sector 19 Vashi
3.35,23024,1455,3,Not Specified,0,Built-up Area,1,not_specify,0,3,flat,Vashi
10.55,38004,2776,4,Not Specified,0,Not Specified,0,not_specify,0,5,flat,Sector 17 Vashi
2.61,26073,1001,2,higher_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Sector 17 Vashi
6.81,42562,1600,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Vashi
4.85,30218,1605,4,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 19 Vashi
8.5,18660,4555,4,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Vashi
6.1,18318,3330,5,Not Specified,0,Carpet Area,1,not_specify,0,4,flat,Vashi
3.5,20588,1700,3,Not Specified,0,Built-up Area,1,not_specify,0,3,flat,Sector 14 Vashi
3.25,20967,1550,3,middle_floor,1,Built-up Area,1,not_specify,0,3,flat,Sector 14 Vashi
3.7,24832,1490,3,Not Specified,0,Built-up Area,1,not_specify,0,3,flat,Sector 10 Vashi
2.35,21698,1083,2,Not Specified,0,Built-up Area,1,not_specify,0,2,flat,Sector 10 Vashi
3,26086,1150,2,Not Specified,0,Built-up Area,1,not_specify,0,2,flat,Sector 12 Vashi
2,22222,900,2,lower_floor,1,Built-up Area,1,not_specify,0,2,flat,Vashi
2.25,22959,980,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Vashi
2.5,20833,1200,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 14 Vashi
3.75,21186,1770,3,higher_floor,1,Not Specified,0,not_specify,0,3,flat,Sector 12 Vashi
3.25,21666,1500,3,lower_floor,1,Built-up Area,1,not_specify,0,3,flat,Vashi
2.6,18840,1380,2,lower_floor,1,Built-up Area,1,not_specify,0,2,flat,Sector 29 Vashi
3.62,18516,1955,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Vashi
2.1,30000,700,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Vashi
1.8,18947,950,2,lower_floor,1,Not Specified,0,not_specify,0,2,flat,Sector 28 Vashi
2.7,33251,812,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Vashi
3.5,21806,1605,3,middle_floor,1,Carpet Area,1,new_property,1,3,flat,Vashi
3.35,26800,1250,3,middle_floor,1,Carpet Area,1,not_specify,0,3,flat,Sector 5 Vashi
2.3,41071,560,2,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Vashi
2.75,17187,1600,3,lower_floor,1,Built-up Area,1,moderately_new,1,3,flat,Vashi
6.5,36111,1800,5,higher_floor,1,Carpet Area,1,not_specify,0,5,flat,Sector 12 Vashi
3.25,25000,1300,3,lower_floor,1,Not Specified,0,new_property,1,3,flat,Vashi
1.45,13809,1050,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 26 Vashi
2.5,17857,1400,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 30A Vashi
3.6,23225,1550,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 12 Vashi
5.75,14743,3900,5,lower_floor,1,Built-up Area,1,not_specify,0,5,flat,Sector 28 Vashi
3.25,30952,1050,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 14 Vashi
2.75,21653,1270,3,middle_floor,1,Built-up Area,1,moderately_new,1,3,flat,Vashi
1.9,25333,750,2,higher_floor,1,Carpet Area,1,moderately_new,1,2,flat,Sector 30 Vashi
4.5,18000,2500,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 14 Vashi
2.7,27000,1000,3,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Sector 15 Vashi
1.35,24545,550,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 3 Vashi
2.25,22842,985,2,lower_floor,1,Built-up Area,1,not_specify,0,2,flat,Sector 29 Vashi
15,41254,3636,4,middle_floor,1,Carpet Area,1,not_specify,0,4,flat,Vashi
2.55,26842,950,3,higher_floor,1,Carpet Area,1,not_specify,0,3,flat,Vashi
4.75,34148,1391,3,higher_floor,1,Carpet Area,1,new_property,1,3,flat,Sector 16 Vashi
3.5,22580,1550,3,lower_floor,1,Built-up Area,1,not_specify,0,3,flat,Sector 29 Vashi
1.8,24000,750,2,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Vashi
4,20000,2000,3,Not Specified,0,Built-up Area,1,not_specify,0,3,flat,Sector 6 Vashi
1.65,27182,607,2,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Vashi
1.45,14356,1010,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 26 Vashi
1.2,9230,1300,3,Not Specified,0,Super Built-up Area,1,not_specify,0,3,flat,Sector 30A Vashi
1.85,18877,980,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Vashi
0.17,4857,350,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Sector 11 Vashi
2,10000,2000,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 12 Vashi
0.3,6000,500,1,lower_floor,1,Built-up Area,1,new_property,1,1,flat,Sector 31 Vashi
5,32786,1525,2,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Vashi
2,20000,1000,3,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 9A Vashi
0.98,14000,700,1,lower_floor,1,Built-up Area,1,not_specify,0,2,flat,Sector 12 Vashi
1,16666,600,1,lower_floor,1,Built-up Area,1,new_property,1,1,flat,Vashi
2.25,15000,1500,3,lower_floor,1,Built-up Area,1,not_specify,0,3,flat,Sector 29 Vashi
1,22123,452,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 9 Vashi
1.3,32019,406,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Sector 9 Vashi
0.22,6875,320,0.5,lower_floor,1,Not Specified,0,not_specify,0,1,flat,Sector 11 Vashi
0.3,11111,270,0.5,Not Specified,0,Not Specified,0,new_property,1,1,flat,Sector 11 Vashi
0.22,10000,220,1,lower_floor,1,Not Specified,0,new_property,1,1,flat,Sector 30 Vashi
2.3,30666,750,2,lower_floor,1,Carpet Area,1,moderately_new,1,2,flat,Sector 3 Vashi
1.1,47050,233,1,lower_floor,1,Carpet Area,1,moderately_new,1,1,flat,Sector 10 Vashi
1.29,19846,650,2,lower_floor,1,Carpet Area,1,moderately_new,1,2,flat,Sector 28 Vashi
3.25,23636,1375,3,lower_floor,1,Built-up Area,1,not_specify,0,3,flat,Sector 29 Vashi
0.9,19911,452,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 9 Vashi
3.6,30000,1200,3,middle_floor,1,Not Specified,0,moderately_new,1,2,flat,Sector 12 Vashi
12.5,29032,4305,4,Not Specified,0,Not Specified,0,not_specify,0,6,house,Sector 8 Vashi
1.05,24705,625,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Sector 30A Vashi
0.87,18913,460,1,lower_floor,1,Not Specified,0,new_property,1,2,flat,Sector 26 Vashi
0.89,9368,950,2,higher_floor,1,Built-up Area,1,moderately_new,1,2,flat,Sector 11 Vashi
3.5,33871,1033,3,lower_floor,1,Carpet Area,1,not_specify,0,3,flat,Sector 28 Vashi
0.75,22058,340,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 31 Vashi
1.15,20175,570,1,lower_floor,1,Carpet Area,1,moderately_new,1,2,flat,Sector 28 Vashi
1.5,21126,710,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Vashi
2.3,23000,1000,3,lower_floor,1,Carpet Area,1,not_specify,0,3,flat,Sector 12 Vashi
1,15267,655,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Sector 12 Vashi
3.4,28333,1200,3,Not Specified,0,Not Specified,0,not_specify,0,3,flat,Sector 28 Vashi
6.25,16025,3900,5,Not Specified,0,Not Specified,0,not_specify,0,5,flat,Sector 28 Vashi
0.17,8095,1800,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Sector 26 Vashi
0.9,23437,384,1,lower_floor,1,Not Specified,0,new_property,1,1,flat,Sector 5 Vashi
2,16000,1250,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 2 Vashi
11,6111,18000,5,Not Specified,0,Not Specified,0,not_specify,0,5,flat,Sector 8 Vashi
1.51,26820,563,1,lower_floor,1,Carpet Area,1,moderately_new,1,1,flat,Sector 17 Vashi
0.42,21000,200,0.5,lower_floor,1,Not Specified,0,not_specify,0,1,flat,Sector 26 Vashi
2.55,35416,720,2,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Sector 29 Vashi
0.75,13392,875,2,Not Specified,0,Not Specified,0,moderately_new,1,2,flat,Sector 31 Vashi
1.15,6764,1700,4,lower_floor,1,Super Built-up Area,1,not_specify,0,4,flat,Vashi
0.75,14285,525,2,lower_floor,1,Not Specified,0,not_specify,0,2,flat,Sector 31 Vashi
0.85,24285,350,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Sector 6 Vashi
1.68,19764,850,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Vashi
4.4,37478,1400,2,lower_floor,1,Not Specified,0,not_specify,0,4,flat,Sector 14 Vashi
2.65,40769,650,2,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Sector 6 Vashi
1.95,29456,662,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Vashi
0.8,20512,390,1,Not Specified,0,Not Specified,0,new_property,1,1,flat,Sector 11 Vashi
2.75,17188,1600,4,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Vashi
2.05,21354,960,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 9 Vashi
1.25,22321,560,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 9 Vashi
2.2,22448,980,2,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Vashi
1.25,23584,530,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 9 Vashi
1.95,17840,1093,2,lower_floor,1,Built-up Area,1,not_specify,0,2,flat,Vashi
0.85,21144,550,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Vashi
1.5,14634,1025,2,lower_floor,1,Not Specified,0,moderately_new,1,2,flat,Sector 28 Vashi
3,28708,1045,3,lower_floor,1,Not Specified,0,moderately_new,1,3,flat,Sector 12 Vashi
12,37161,3229,4,lower_floor,1,Not Specified,0,not_specify,0,5,house,Sector 12 Vashi
1.5,50000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 15 Vashi
1.3,17808,730,2,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Sector 26 Vashi
1.1,25581,430,1,middle_floor,1,Carpet Area,1,not_specify,0,1,flat,Vashi
0.9,28662,314,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 9 Vashi
4.5,23684,1900,1,Not Specified,0,Not Specified,0,not_specify,0,4,flat,Sector 28 Vashi
0.13,3132,415,1,lower_floor,1,Super Built-up Area,1,not_specify,0,1,flat,Sector 26 Vashi
0.78,11063,705,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 26 Vashi
2.25,17307,600,4,Not Specified,0,Not Specified,0,not_specify,0,6,flat,Sector 16 Vashi
1.8,16364,1100,3,lower_floor,1,Built-up Area,1,not_specify,0,3,flat,Vashi
0.65,12500,520,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Sector 31 Vashi
1.4,23529,595,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Vashi
1.2,20000,600,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Vashi
1.5,30000,600,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 14 Vashi
1.2,18461,650,1,higher_floor,1,Not Specified,0,not_specify,0,1,house,Sector 16 Vashi
2.3,15333,1500,3,Not Specified,0,Built-up Area,1,new_property,1,3,house,Vashi
1.2,21582,556,2,lower_floor,1,Carpet Area,1,moderately_new,1,2,flat,Sector 28 Vashi
1.4,23728,590,2,lower_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Sector 12 Vashi
0.4,5333,750,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Sector 26 Vashi
0.4,6666,600,1,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Sector 26 Vashi
2.3,19166,1200,2,middle_floor,1,Super Built-up Area,1,new_property,1,2,flat,Sector 12 Vashi
3,34682,865,3,higher_floor,1,Not Specified,0,not_specify,0,2,flat,Sector 9 Vashi
3.5,20588,1700,4,lower_floor,1,Super Built-up Area,1,not_specify,0,3,flat,Sector 17 Vashi
1.9,17272,1100,2,lower_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Sector 17 Vashi
3.2,19393,1650,3,higher_floor,1,Not Specified,0,new_property,1,3,flat,Sector 12 Vashi
1.3,37142,350,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 9 Vashi
1.25,20161,620,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Vashi
0.22,10000,230,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 30 Vashi
0.16,4210,380,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Sector 11 Vashi
1.7,14719,1155,3,lower_floor,1,Not Specified,0,not_specify,0,3,flat,Vashi
0.2,9750,200,1,Not Specified,0,Built-up Area,1,not_specify,0,1,flat,Mumbai Central
0.4,13559,295,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.4,13793,290,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.45,15517,290,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.38,18095,210,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.4,18604,215,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.3,5000,600,2,lower_floor,1,Super Built-up Area,1,not_specify,0,1,flat,Mazgaon
0.35,3500,1000,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Wadala
0.25,8333,300,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Wadala
0.49,21777,225,1,higher_floor,1,Carpet Area,1,not_specify,0,1,flat,Wadala
0.49,21777,225,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Wadala
0.45,11842,380,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Wadala
0.52,22907,227,1,higher_floor,1,Carpet Area,1,not_specify,0,1,flat,Wadala
0.52,19259,270,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Wadala
0.52,23008,226,1,higher_floor,1,Carpet Area,1,moderately_new,1,1,flat,Wadala
0.51,22666,225,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Wadala
0.5,22222,225,1,higher_floor,1,Carpet Area,1,not_specify,0,1,flat,Wadala
0.5,22123,226,1,middle_floor,1,Carpet Area,1,new_property,1,1,flat,Wadala
0.51,22466,227,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Wadala
0.5,16666,300,1,Not Specified,0,Carpet Area,1,not_specify,0,1,flat,Wadala
0.75,33333,225,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mumbai Central
0.62,27555,225,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,RTO Colony
0.95,38000,350,1,Not Specified,0,Carpet Area,1,not_specify,0,1,flat,Mumbai Central
0.95,7307,1300,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Mumbai Central
1,22222,450,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Dongri
0.8,28571,472,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
1,40000,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Agripada
0.62,31000,200,1,Not Specified,0,Built-up Area,1,new_property,1,1,flat,Dongri
0.57,25000,230,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.55,27500,200,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.55,39285,140,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Dongri
0.55,36666,150,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Dongri
0.4,13559,295,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.4,13793,290,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.45,15517,290,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.55,16666,330,2,higher_floor,1,Not Specified,0,not_specify,0,2,flat,Dongri
0.4,18604,215,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
0.9,45000,200,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Girgaon
0.78,28888,270,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Byculla
0.75,23076,325,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Byculla
0.72,26666,270,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Byculla
0.85,28333,300,1,lower_floor,1,Built-up Area,1,new_property,1,1,flat,Byculla
0.65,27083,240,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mazgaon
0.55,22000,250,0.5,middle_floor,1,Carpet Area,1,not_specify,0,1,flat,Masjid Bandar 
0.8,13333,600,1,Not Specified,0,Carpet Area,1,not_specify,0,1,flat,Nagpada
0.75,25000,300,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mazgaon
0.75,26785,280,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mazgaon
0.85,31200,250,1,lower_floor,1,Super Built-up Area,1,not_specify,0,1,flat,Byculla 
0.85,37777,225,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Nagpada
0.6,21428,280,1,lower_floor,1,Not Specified,0,moderately_new,1,1,flat,Mazgaon
0.6,20000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mazgaon
0.85,31598,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Tardeo
1.2,40000,300,1,lower_floor,1,Not Specified,0,new_property,1,1,flat,Mumbai Central
1.39,23559,590,1,higher_floor,1,Super Built-up Area,1,not_specify,0,2,flat,RTO Colony
0.95,7307,1300,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Mumbai Central
0.95,38000,350,1,Not Specified,0,Carpet Area,1,not_specify,0,1,flat,Mumbai Central
1,22222,450,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Dongri
0.75,33333,225,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mumbai Central
0.8,28571,472,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
1,40000,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Agripada
1.38,32701,422,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Dongri
1.38,32242,428,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Dongri
1.1,24719,445,1,lower_floor,1,Built-up Area,1,new_property,1,1,flat,Agripada
1.5,34883,430,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Agripada
1.5,30612,490,1,higher_floor,1,Not Specified,0,not_specify,0,2,flat,Agripada
1.3,35135,370,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Agripada
1.3,29545,440,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Agripada
1.75,29166,600,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Dongri
1.3,24809,524,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Agripada
1.55,34831,780,1,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Agripada
0.62,31000,200,1,Not Specified,0,Built-up Area,1,new_property,1,1,flat,Dongri
1.35,31542,428,2,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Agripada
1.35,31395,430,1,higher_floor,1,Not Specified,0,new_property,1,2,flat,Agripada
1.35,31542,428,2,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Agripada
1.8,35573,506,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Agripada
1.4,2990,4682,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Nagpada
1.59,40126,395,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Girgaon
1.42,35588,399,2,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Nagpada
1.52,37872,401,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Nagpada
0.9,45000,200,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Girgaon
1.6,28571,560,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Nagpada
1.6,39506,405,1,middle_floor,1,Not Specified,0,new_property,1,1,flat,Nagpada
0.6,46153,130,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Lalbaug
1.6,38647,550,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Lower Parel 
0.95,7307,1300,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Mumbai Central
0.9,18750,480,1,lower_floor,1,Not Specified,0,not_specify,0,1,house,Mahim 
2.06,34333,1050,2,lower_floor,1,Carpet Area,1,not_specify,0,4,house,Mumbai Central
0.8,13333,600,4,Not Specified,0,Not Specified,0,old_property,1,2,house,Sangam Nagar
0.48,12000,400,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Matunga 
2,10000,2000,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Mumbai Central
0.24,1000,2399,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Matunga 
0.4,10526,380,2,Not Specified,0,Not Specified,0,moderately_new,1,2,house,Wadala 
5.5,40000,1375,4,Not Specified,0,Carpet Area,1,not_specify,0,4,house,Matunga
4.15,39523,1050,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Mazgaon
0.8,32000,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Borivali  gorai sector 2
0.75,25000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,nanabhai chawl mazg
2.35,35460,508,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Grant Road
0.5,50000,100,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kataria Colony
1.2,35502,338,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ghodapdeo
0.35,3500,1000,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Wadala
0.6,20000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mazgaon
1.15,7666,1500,5,Not Specified,0,Not Specified,0,not_specify,0,4,house,ern Railway Colony
2.75,55000,500,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Kemps corner
0.13,8666,150,1,Not Specified,0,Carpet Area,1,not_specify,0,1,house,Sathe Nagar
3,29126,1030,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhawani Sankar
3.2,16842,1900,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Kamathi Wada
0.8,6666,1200,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Nariman Point
3,50000,600,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Dadar 
0.62,31000,200,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Dongri
0.24,10666,225,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Sangam Nagar
